['Deep Learning and Its Applications in Biomedicine']	['The state of the art of deep learning models in medical science and their challenges']	['MULTIMEDIA SYSTEMS']	[]	[]	[]	[]	[]
['HCCDB: A Database of Hepatocellular Carcinoma Expression Atlas']	['Identification of CELSR2 as a novel prognostic biomarker for hepatocellular carcinoma']	['BMC CANCER']	['20']	['1']	[]	['APR 15 2020']	[]
['HCCDB: A Database of Hepatocellular Carcinoma Expression Atlas']	['Promising key genes associated with tumor microenvironments and prognosis of hepatocellular carcinoma']	['WORLD JOURNAL OF GASTROENTEROLOGY']	['26']	['8']	['789-803']	['FEB 28 2020']	['1']
['HCCDB: A Database of Hepatocellular Carcinoma Expression Atlas']	['Downregulation of orosomucoid 2 acts as a prognostic factor associated with cancer-promoting pathways in liver cancer']	['WORLD JOURNAL OF GASTROENTEROLOGY']	['26']	['8']	['804-817']	['FEB 28 2020']	[]
['HCCDB: A Database of Hepatocellular Carcinoma Expression Atlas']	['Human Hepatic Cancer Stem Cells (HCSCs) Markers Correlated With Immune Infiltrates Reveal Prognostic Significance of Hepatocellular Carcinoma']	['FRONTIERS IN GENETICS']	['11']	[]	[]	['FEB 28 2020']	[]
['HCCDB: A Database of Hepatocellular Carcinoma Expression Atlas']	['Mining Prognostic Biomarkers of Hepatocellular Carcinoma Based on Immune-Associated Genes']	['DNA AND CELL BIOLOGY']	['39']	['4']	['499-512']	['APR 1 2020']	[]
['HCCDB: A Database of Hepatocellular Carcinoma Expression Atlas']	['Expression, immune infiltration and clinical significance of SPAG5 in hepatocellular carcinoma: A gene expression-based study']	['JOURNAL OF GENE MEDICINE']	['22']	['4']	[]	['e3155']	[]
['HCCDB: A Database of Hepatocellular Carcinoma Expression Atlas']	['Prognostic potential of PRPF3 in hepatocellular carcinoma']	['AGING-US']	['12']	['1']	['912-930']	['JAN 15 2020']	[]
['HCCDB: A Database of Hepatocellular Carcinoma Expression Atlas']	['Clinical significance of long non-coding RNA DUXAP8 and its protein coding genes in hepatocellular carcinoma']	['JOURNAL OF CANCER']	['11']	['20']	['6140-6156']	['2020']	[]
['HCCDB: A Database of Hepatocellular Carcinoma Expression Atlas']	['Overexpression of COL24A1 in Hepatocellular Carcinoma Predicts Poor Prognosis: A Study Based on Multiple Databases, Clinical Samples and Cell Lines']	['ONCOTARGETS AND THERAPY']	['13']	[]	[]	[]	[]
['HCCDB: A Database of Hepatocellular Carcinoma Expression Atlas']	['Bioinformatics Analysis and RNA-Sequencing of SCAMP3 Expression and Correlated Gene Regulation in Hepatocellular Carcinoma']	['ONCOTARGETS AND THERAPY']	['13']	[]	[]	[]	['1']
['HCCDB: A Database of Hepatocellular Carcinoma Expression Atlas']	['Regulation of expression of drug-metabolizing enzymes by oncogenic signaling pathways in liver tumors: a review']	['ACTA PHARMACEUTICA SINICA B']	['10']	['1']	[]	[]	['2']
['HCCDB: A Database of Hepatocellular Carcinoma Expression Atlas']	['GTSE1, CDC20, PCNA, and MCM6 Synergistically Affect Regulations in Cell Cycle and Indicate Poor Prognosis in Liver Cancer']	['ANALYTICAL CELLULAR PATHOLOGY']	['2019']	[]	[]	['DEC 30 2019']	['2']
['HCCDB: A Database of Hepatocellular Carcinoma Expression Atlas']	['Data mining of the expression and regulatory role of BCAT1 in hepatocellular carcinoma']	['ONCOLOGY LETTERS']	['18']	['6']	['5879-5888']	['DEC 2019']	['1']
['HCCDB: A Database of Hepatocellular Carcinoma Expression Atlas']	['CFHR3 is a potential novel biomarker for hepatocellular carcinoma']	['JOURNAL OF CELLULAR BIOCHEMISTRY']	['121']	['4']	['2970-2980']	['APR 2020']	['1']
['HCCDB: A Database of Hepatocellular Carcinoma Expression Atlas']	['ZCCHC13-mediated induction of human liver cancer is associated with the modulation of DNA methylation and the AKT/ERK signaling pathway']	['JOURNAL OF TRANSLATIONAL MEDICINE']	['17']	[]	[]	['APR 2 2019']	['5']
['HCCDB: A Database of Hepatocellular Carcinoma Expression Atlas']	['Bioinformatics Commons: The Cornerstone of Life and Health Sciences']	['GENOMICS PROTEOMICS & BIOINFORMATICS']	['16']	['4']	[]	[]	[]
['Microvesicles as Emerging Biomarkers and Therapeutic Targets in Cardiometabolic Diseases']	['The potential involvement of P2X7 receptor in COVID-19 pathogenesis: A new therapeutic target?']	['SCANDINAVIAN JOURNAL OF IMMUNOLOGY']	['e12960']	[]	[]	[]	[]
['Microvesicles as Emerging Biomarkers and Therapeutic Targets in Cardiometabolic Diseases']	['Role of platelet biomarkers in inflammatory response']	['BIOMARKER RESEARCH']	['8']	['1']	[]	['28']	[]
['Microvesicles as Emerging Biomarkers and Therapeutic Targets in Cardiometabolic Diseases']	['Epithelial cell -derived microvesicles: A safe delivery platform of CRISPR/Cas9 conferring synergistic anti-tumor effect with sorafenib']	['EXPERIMENTAL CELL RESEARCH']	['392']	['2']	[]	['112040']	['1']
['Microvesicles as Emerging Biomarkers and Therapeutic Targets in Cardiometabolic Diseases']	['Effect of Physical Exercise on the Release of Microparticles with Angiogenic Potential']	['APPLIED SCIENCES-BASEL']	['10']	['14']	[]	['4871']	[]
['Microvesicles as Emerging Biomarkers and Therapeutic Targets in Cardiometabolic Diseases']	['Stroke Classification: Critical Role of Unusually Large von Willebrand Factor Multimers and Tissue Factor on Clinical Phenotypes Based on Novel "Two-Path Unifying Theory" of Hemostasis']	['CLINICAL AND APPLIED THROMBOSIS-HEMOSTASIS']	['26']	[]	[]	['JUN 24 2020']	[]
['Microvesicles as Emerging Biomarkers and Therapeutic Targets in Cardiometabolic Diseases']	['Association of Microvesicles With Graft Patency in Patients Undergoing CABG Surgery']	['JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY']	['75']	['22']	['2819-2832']	['JUN 9 2020']	['1']
['Microvesicles as Emerging Biomarkers and Therapeutic Targets in Cardiometabolic Diseases']	['The functional role of surface molecules on extracellular vesicles in cancer, autoimmune diseases, and coagulopathy']	['JOURNAL OF LEUKOCYTE BIOLOGY']	[]	[]	[]	[]	[]
['Microvesicles as Emerging Biomarkers and Therapeutic Targets in Cardiometabolic Diseases']	['Annexin V+ Microvesicles in Children and Adolescents with Type 1 Diabetes: A Prospective Cohort Study']	['JOURNAL OF DIABETES RESEARCH']	['2020']	[]	[]	['MAR 30 2020']	[]
['Microvesicles as Emerging Biomarkers and Therapeutic Targets in Cardiometabolic Diseases']	['Intravenous Administration of Allogenic Cell-Derived Microvesicles of Healthy Origins Defends Against Atherosclerotic Cardiovascular Disease Development by a Direct Action on Endothelial Progenitor Cells']	['CELLS']	['9']	['2']	[]	['423']	[]
['Microvesicles as Emerging Biomarkers and Therapeutic Targets in Cardiometabolic Diseases']	['Non-Exosomal and Exosomal Circulatory MicroRNAs: Which Are More Valid as Biomarkers?']	['FRONTIERS IN PHARMACOLOGY']	['10']	[]	[]	['JAN 20 2020']	['1']
['Microvesicles as Emerging Biomarkers and Therapeutic Targets in Cardiometabolic Diseases']	['Apoptotic cell-derived exosomes: messages from dying cells']	['EXPERIMENTAL AND MOLECULAR MEDICINE']	[]	[]	[]	[]	['7']
['Microvesicles as Emerging Biomarkers and Therapeutic Targets in Cardiometabolic Diseases']	['Current understanding of the role of Adipose-derived Extracellular Vesicles in Metabolic Homeostasis and Diseases: Communication from the distance between cells/tissues']	['THERANOSTICS']	['10']	['16']	['7422-7435']	['2020']	['2']
['Microvesicles as Emerging Biomarkers and Therapeutic Targets in Cardiometabolic Diseases']	['Apoptotic cell-derived exosomes: messages from dying cells']	['EXPERIMENTAL AND MOLECULAR MEDICINE']	['52']	['1']	['1-6']	['JAN 2020']	['7']
['Microvesicles as Emerging Biomarkers and Therapeutic Targets in Cardiometabolic Diseases']	['Current State of Precision Medicine in Primary Systemic Vasculitides']	['FRONTIERS IN IMMUNOLOGY']	['10']	[]	[]	['DEC 17 2019']	[]
['Microvesicles as Emerging Biomarkers and Therapeutic Targets in Cardiometabolic Diseases']	['On the Road to Accurate Biomarkers for Cardiometabolic Diseases by Integrating Precision and Gender Medicine Approaches']	['INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES']	['20']	['23']	[]	['6015']	['1']
['Microvesicles as Emerging Biomarkers and Therapeutic Targets in Cardiometabolic Diseases']	['Exosomal proteins constitute an essential part of the human adipose tissue secretome']	['BIOCHIMICA ET BIOPHYSICA ACTA-PROTEINS AND PROTEOMICS']	['1867']	['12']	[]	[]	['10']
['Microvesicles as Emerging Biomarkers and Therapeutic Targets in Cardiometabolic Diseases']	['Microvesicles: ROS scavengers and ROS producers']	['JOURNAL OF EXTRACELLULAR VESICLES']	['8']	['1']	[]	['1626654']	['24']
['Microvesicles as Emerging Biomarkers and Therapeutic Targets in Cardiometabolic Diseases']	['Circulating microparticles as biomarkers of stroke: A focus on the value of endothelial- and platelet-derived microparticles']	['JOURNAL OF CELLULAR PHYSIOLOGY']	['234']	['10']	['16739-16754']	['OCT 2019']	['5']
['Microvesicles as Emerging Biomarkers and Therapeutic Targets in Cardiometabolic Diseases']	['Mitochondria Are a Subset of Extracellular Vesicles Released by Activated Monocytes and Induce Type I IFN and TNF Responses in Endothelial Cells']	['CIRCULATION RESEARCH']	['125']	['1']	['43-52']	['JUN 21 2019']	['16']
['Microvesicles as Emerging Biomarkers and Therapeutic Targets in Cardiometabolic Diseases']	['Extracellular vesicles in autoimmune vasculitis - Little dirts light the fire in blood vessels']	['AUTOIMMUNITY REVIEWS']	['18']	['6']	['593-606']	['JUN 2019']	['6']
['Microvesicles as Emerging Biomarkers and Therapeutic Targets in Cardiometabolic Diseases']	['Extracellular vesicles in lung health, disease, and therapy']	['AMERICAN JOURNAL OF PHYSIOLOGY-LUNG CELLULAR AND MOLECULAR PHYSIOLOGY']	['316']	['6']	['L977-L989']	['JUN 2019']	['7']
['Microvesicles as Emerging Biomarkers and Therapeutic Targets in Cardiometabolic Diseases']	['Pharmacological inhibition of guanosine triphosphate cyclohydrolase1 elevates tyrosine phosphorylation of caveolin1 and cellular senescence']	['EUROPEAN JOURNAL OF PHARMACOLOGY']	['848']	[]	[]	[]	['1']
['Microvesicles as Emerging Biomarkers and Therapeutic Targets in Cardiometabolic Diseases']	['There Is Selective Increase in Pro-thrombotic Circulating Extracellular Vesicles in Acute Ischemic Stroke and Transient Ischemic Attack: A Study of Patients From the Middle East and Southeast Asia']	['FRONTIERS IN NEUROLOGY']	['10']	[]	[]	['MAR 19 2019']	['2']
['Microvesicles as Emerging Biomarkers and Therapeutic Targets in Cardiometabolic Diseases']	['Clinical relevance of circulating molecules in cancer: focus on gastrointestinal stromal tumors']	['THERAPEUTIC ADVANCES IN MEDICAL ONCOLOGY']	['11']	[]	[]	['FEB 2019']	['7']
['Microvesicles as Emerging Biomarkers and Therapeutic Targets in Cardiometabolic Diseases']	["Salivary extracellular vesicles versus whole saliva: new perspectives for the identification of proteomic biomarkers in Sjogren's syndrome"]	['CLINICAL AND EXPERIMENTAL RHEUMATOLOGY']	['37']	['3']	[]	[]	['2']
['Microvesicles as Emerging Biomarkers and Therapeutic Targets in Cardiometabolic Diseases']	['Endothelial Extracellular Vesicles Produced by Senescent Cells: Pathophysiological Role in the Cardiovascular Disease Associated with all Types of Diabetes Mellitus']	['CURRENT VASCULAR PHARMACOLOGY']	['17']	['5']	['447-454']	['2019']	['5']
['Microvesicles as Emerging Biomarkers and Therapeutic Targets in Cardiometabolic Diseases']	['A Combination of Proteomic Approaches Identifies A Panel of Circulating Extracellular Vesicle Proteins Related to the Risk of Suffering Cardiovascular Disease in Obese Patients']	['PROTEOMICS']	['19']	['1-2']	[]	[]	['7']
['Microvesicles as Emerging Biomarkers and Therapeutic Targets in Cardiometabolic Diseases']	['Large Extracellular Vesicles: Have We Found the Holy Grail of Inflammation?']	['FRONTIERS IN IMMUNOLOGY']	['9']	[]	[]	['DEC 13 2018']	['19']
['Microvesicles as Emerging Biomarkers and Therapeutic Targets in Cardiometabolic Diseases']	['Senescent Microvesicles: A Novel Advance in Molecular Mechanisms of Atherosclerotic Calcification']	['INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES']	['19']	['7']	[]	['2003']	['10']
['Microvesicles as Emerging Biomarkers and Therapeutic Targets in Cardiometabolic Diseases']	['A comprehensive study of calcific aortic stenosis: from rabbit to human samples']	['DISEASE MODELS & MECHANISMS']	['11']	['6']	[]	['dmm033423']	['2']
['Identification and Analysis of Human Sex-biased MicroRNAs']	['Elevated exosomal secretion of miR-124-3p from spinal neurons positively associates with disease severity in ALS']	['EXPERIMENTAL NEUROLOGY']	['333']	[]	[]	['NOV 2020']	[]
['Identification and Analysis of Human Sex-biased MicroRNAs']	['Genome-wide microRNA expression analysis in human placenta reveals sex-specific patterns: an ENVIRONAGE birth cohort study']	['EPIGENETICS']	[]	[]	[]	[]	[]
['Identification and Analysis of Human Sex-biased MicroRNAs']	["What's Sex Got to Do With COVID-19? Gender-Based Differences in the Host Immune Response to Coronaviruses"]	['FRONTIERS IN IMMUNOLOGY']	['11']	[]	[]	['AUG 28 2020']	[]
['Identification and Analysis of Human Sex-biased MicroRNAs']	['Crosstalk between circulating microRNAs and chronotypical features in subjects with metabolic syndrome']	['CHRONOBIOLOGY INTERNATIONAL']	['37']	['7']	['1048-1058']	['JUL 2 2020']	[]
['Identification and Analysis of Human Sex-biased MicroRNAs']	['Approaching Sex Differences in Cardiovascular Non-Coding RNA Research']	['INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES']	[]	[]	[]	[]	[]
['Identification and Analysis of Human Sex-biased MicroRNAs']	['Expression of miR-135b in Psoriatic Skin and Its Association with Disease Improvement']	['CELLS']	['9']	['7']	[]	['1603']	[]
['Identification and Analysis of Human Sex-biased MicroRNAs']	['Mechanistic Models of Signaling Pathways Reveal the Drug Action Mechanisms behind Gender-Specific Gene Expression for Cancer Treatments']	['CELLS']	['9']	['7']	[]	['1579']	[]
['Identification and Analysis of Human Sex-biased MicroRNAs']	['miRNA Clusters with Down-Regulated Expression in Human Colorectal Cancer and Their Regulation']	['INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES']	['21']	['13']	[]	['4633']	[]
['Identification and Analysis of Human Sex-biased MicroRNAs']	['Dysregulation of microRNA Modulatory Network in Abdominal Aortic Aneurysm']	['JOURNAL OF CLINICAL MEDICINE']	['9']	['6']	[]	['1974']	['1']
['Identification and Analysis of Human Sex-biased MicroRNAs']	['The relationship of human tissue microRNAs with those from body fluids']	['SCIENTIFIC REPORTS']	['10']	['1']	[]	['5644']	['2']
['Identification and Analysis of Human Sex-biased MicroRNAs']	['Transcriptional sex and regional differences in paired human atrial and ventricular cardiac biopsies collected in vivo']	['PHYSIOLOGICAL GENOMICS']	['52']	['2']	['110-120']	['FEB 2020']	[]
['Identification and Analysis of Human Sex-biased MicroRNAs']	['Sex Differences in Systemic Lupus Erythematosus: Epidemiology, Clinical Considerations, and Disease Pathogenesis']	['MAYO CLINIC PROCEEDINGS']	['95']	['2']	['384-394']	['FEB 2020']	['3']
['Identification and Analysis of Human Sex-biased MicroRNAs']	['Translational Potential of Non-coding RNAs for Cardiovascular Disease']	['NON-CODING RNAS IN CARDIOVASCULAR DISEASES']	['Advances in Experimental Medicine and Biology']	['1229']	['343-354']	['2020']	['1']
['Identification and Analysis of Human Sex-biased MicroRNAs']	['Sexual dimorphism of miRNA signatures in feto-placental endothelial cells is associated with altered barrier function and actin organization']	['CLINICAL SCIENCE']	['134']	['1']	['39-51']	['JAN 2020']	[]
['Identification and Analysis of Human Sex-biased MicroRNAs']	['Hsa-miR-584-5p as a novel candidate biomarker in Turkish men with severe coronary artery disease']	['MOLECULAR BIOLOGY REPORTS']	['47']	['2']	['1361-1369']	['FEB 2020']	['1']
['Identification and Analysis of Human Sex-biased MicroRNAs']	['Circulating Serum MicroRNAs as Potential Diagnostic Biomarkers of Posttraumatic Stress Disorder: A Pilot Study']	['FRONTIERS IN GENETICS']	['10']	[]	[]	['NOV 22 2019']	[]
['Identification and Analysis of Human Sex-biased MicroRNAs']	['X-chromosome-linked miR548am-5p is a key regulator of sex disparity in the susceptibility to mitochondria-mediated apoptosis']	['CELL DEATH & DISEASE']	['10']	[]	[]	['SEP 11 2019']	['6']
['Identification and Analysis of Human Sex-biased MicroRNAs']	['Meta-Analysis of Differential miRNA Expression after Bariatric Surgery']	['JOURNAL OF CLINICAL MEDICINE']	['8']	['8']	[]	['1220']	[]
['Identification and Analysis of Human Sex-biased MicroRNAs']	['Sexual dimorphism in the incidence of human cancers']	['BMC CANCER']	['19']	[]	[]	['JUL 12 2019']	[]
['Identification and Analysis of Human Sex-biased MicroRNAs']	['Age-Related Differences in miRNA Expression in Mexican-American Newborns and Children']	['INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH']	['16']	['4']	[]	['524']	['1']
['Identification and Analysis of Human Sex-biased MicroRNAs']	['MiRNAs from DLK1-DIO3 Imprinted Locus at 14q32 are Associated with Multiple Sclerosis: Gender-Specific Expression and Regulation of Receptor Tyrosine Kinases Signaling']	['CELLS']	['8']	['2']	[]	['133']	['5']
['Identification and Analysis of Human Sex-biased MicroRNAs']	['microRNAs in Autism Spectrum Disorders']	['CURRENT PHARMACEUTICAL DESIGN']	['25']	['41']	['4368-4378']	['2019']	['2']
['VASC: Dimension Reduction and Visualization of Single-cell RNA-seq Data by Deep Variational Autoencoder']	['Advances and challenges in epigenomic single-cell sequencing applications']	['CURRENT OPINION IN CHEMICAL BIOLOGY']	['57']	['SI']	['17-26']	['AUG 2020']	['1']
['VASC: Dimension Reduction and Visualization of Single-cell RNA-seq Data by Deep Variational Autoencoder']	['Relevant Applications of Generative Adversarial Networks in Drug Design and Discovery: MolecularDe NovoDesign, Dimensionality Reduction, andDe NovoPeptide and Protein Design']	['MOLECULES']	['25']	['14']	[]	['3250']	[]
['VASC: Dimension Reduction and Visualization of Single-cell RNA-seq Data by Deep Variational Autoencoder']	['Unsupervised generative and graph representation learning for modelling cell differentiation']	['SCIENTIFIC REPORTS']	['10']	['1']	[]	['9790']	[]
['VASC: Dimension Reduction and Visualization of Single-cell RNA-seq Data by Deep Variational Autoencoder']	['Uncovering the key dimensions of high-throughput biomolecular data using deep learning']	['NUCLEIC ACIDS RESEARCH']	['48']	['10']	[]	['e56']	['1']
['VASC: Dimension Reduction and Visualization of Single-cell RNA-seq Data by Deep Variational Autoencoder']	['A variational autoencoder solution for road traffic forecasting systems: Missing data imputation, dimension reduction, model selection and anomaly detection']	['TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES']	['115']	[]	[]	['JUN 2020']	['1']
['VASC: Dimension Reduction and Visualization of Single-cell RNA-seq Data by Deep Variational Autoencoder']	['Data generation and network reconstruction strategies for single cell transcriptomic profiles of CRISPR-mediated gene perturbations']	['BIOCHIMICA ET BIOPHYSICA ACTA-GENE REGULATORY MECHANISMS']	['1863']	['6']	[]	[]	['2']
['VASC: Dimension Reduction and Visualization of Single-cell RNA-seq Data by Deep Variational Autoencoder']	['scTIM: seeking cell-type-indicative marker from single cell RNA-seq data by consensus optimization']	['BIOINFORMATICS']	['36']	['8']	['2474-2485']	['APR 15 2020']	[]
['VASC: Dimension Reduction and Visualization of Single-cell RNA-seq Data by Deep Variational Autoencoder']	['bayNorm: Bayesian gene expression recovery, imputation and normalization for single-cell RNA-sequencing data']	['BIOINFORMATICS']	['36']	['4']	['1174-1181']	['FEB 15 2020']	['2']
['VASC: Dimension Reduction and Visualization of Single-cell RNA-seq Data by Deep Variational Autoencoder']	['Eleven grand challenges in single-cell data science']	['GENOME BIOLOGY']	['21']	['1']	[]	['31']	['15']
['VASC: Dimension Reduction and Visualization of Single-cell RNA-seq Data by Deep Variational Autoencoder']	['Benchmarking principal component analysis for large-scale single-cell RNA-sequencing']	['GENOME BIOLOGY']	['21']	['1']	[]	['9']	['1']
['VASC: Dimension Reduction and Visualization of Single-cell RNA-seq Data by Deep Variational Autoencoder']	['A data partition strategy for dimension reduction']	['AIMS MATHEMATICS']	['5']	['5']	['4702-4721']	['2020']	[]
['VASC: Dimension Reduction and Visualization of Single-cell RNA-seq Data by Deep Variational Autoencoder']	['Using transfer learning from prior reference knowledge to improve the clustering of single-cell RNA-Seq data']	['SCIENTIFIC REPORTS']	['9']	[]	[]	['DEC 30 2019']	[]
['VASC: Dimension Reduction and Visualization of Single-cell RNA-seq Data by Deep Variational Autoencoder']	['Accuracy, robustness and scalability of dimensionality reduction methods for single-cell RNA-seq analysis']	['GENOME BIOLOGY']	['20']	['1']	[]	['269']	['7']
['VASC: Dimension Reduction and Visualization of Single-cell RNA-seq Data by Deep Variational Autoencoder']	['Single Cell Explorer, collaboration-driven tools to leverage large-scale single cell RNA-seq data']	['BMC GENOMICS']	['20']	['1']	[]	['676']	['3']
['VASC: Dimension Reduction and Visualization of Single-cell RNA-seq Data by Deep Variational Autoencoder']	['Deep Learning Intervention for Health Care Challenges: Some Biomedical Domain Considerations']	['JMIR MHEALTH AND UHEALTH']	['7']	['8']	[]	['e11966']	['9']
['VASC: Dimension Reduction and Visualization of Single-cell RNA-seq Data by Deep Variational Autoencoder']	['Deconvolution of autoencoders to learn biological regulatory modules from single cell mRNA sequencing data']	['BMC BIOINFORMATICS']	['20']	[]	[]	['JUL 8 2019']	['1']
['VASC: Dimension Reduction and Visualization of Single-cell RNA-seq Data by Deep Variational Autoencoder']	['Deep learning: new computational modelling techniques for genomics']	['NATURE REVIEWS GENETICS']	['20']	['7']	['389-403']	['JUL 2019']	['74']
['VASC: Dimension Reduction and Visualization of Single-cell RNA-seq Data by Deep Variational Autoencoder']	['Perspectives on defining cell types in the brain']	['CURRENT OPINION IN NEUROBIOLOGY']	['56']	[]	[]	[]	['3']
['VASC: Dimension Reduction and Visualization of Single-cell RNA-seq Data by Deep Variational Autoencoder']	['Applications of machine learning in drug discovery and development']	['NATURE REVIEWS DRUG DISCOVERY']	['18']	['6']	['463-477']	['JUN 2019']	['79']
['VASC: Dimension Reduction and Visualization of Single-cell RNA-seq Data by Deep Variational Autoencoder']	['Single-cell RNA-seq denoising using a deep count autoencoder']	['NATURE COMMUNICATIONS']	['10']	[]	[]	['JAN 23 2019']	['67']
['VASC: Dimension Reduction and Visualization of Single-cell RNA-seq Data by Deep Variational Autoencoder']	['Deep generative autoencoder for low-dimensional embeding extraction from single-cell RNAseq data']	['2019 IEEE INTERNATIONAL CONFERENCE ON BIOINFORMATICS AND BIOMEDICINE (BIBM)']	['NOV 18-21, 2019']	[]	[]	[]	[]
['Reversible RNA Modification N-1 - methyladenosine (m(1)A) in mRNA and tRNA']	['m(1)A Regulator TRMT10C Predicts Poorer Survival and Contributes to Malignant Behavior in Gynecological Cancers']	['DNA AND CELL BIOLOGY']	['39']	['10']	['1767-1778']	['OCT 1 2020']	[]
['Reversible RNA Modification N-1 - methyladenosine (m(1)A) in mRNA and tRNA']	['A Census and Categorization Method of Epitranscriptomic Marks']	['INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES']	['21']	['13']	[]	['4684']	[]
['Reversible RNA Modification N-1 - methyladenosine (m(1)A) in mRNA and tRNA']	["Mitochondrial tRNA methylation in Alzheimer's disease and progressive supranuclear palsy"]	['BMC MEDICAL GENOMICS']	['13']	['1']	[]	['71']	[]
['Reversible RNA Modification N-1 - methyladenosine (m(1)A) in mRNA and tRNA']	['The Emerging Roles of RNA Modifications in Glioblastoma']	['CANCERS']	['12']	['3']	[]	['736']	['1']
['Reversible RNA Modification N-1 - methyladenosine (m(1)A) in mRNA and tRNA']	['RNA modifications and cancer']	['RNA BIOLOGY']	[]	[]	[]	[]	['1']
['Reversible RNA Modification N-1 - methyladenosine (m(1)A) in mRNA and tRNA']	['Post-Transcriptional Regulation of Homeostatic, Stressed, and Malignant Stem Cells']	['CELL STEM CELL']	['26']	['2']	['138-159']	['FEB 6 2020']	['3']
['Reversible RNA Modification N-1 - methyladenosine (m(1)A) in mRNA and tRNA']	['N-6-Adenosine Methylation in RNA and a Reduced m(3)G/TMG Level in Non-Coding RNAs Appear at Microirradiation-Induced DNA Lesions']	['CELLS']	['9']	['2']	[]	['360']	[]
['Reversible RNA Modification N-1 - methyladenosine (m(1)A) in mRNA and tRNA']	['Mitoepigenetics and Its Emerging Roles in Cancer']	['FRONTIERS IN CELL AND DEVELOPMENTAL BIOLOGY']	['8']	[]	[]	['JAN 23 2020']	['2']
['Reversible RNA Modification N-1 - methyladenosine (m(1)A) in mRNA and tRNA']	['Synthesis of a pH-Responsive Functional Covalent Organic Framework via Facile and Rapid One-Step Postsynthetic Modification and Its Application in Highly Efficient N(1-)Methyladenosine Extraction']	['ANALYTICAL CHEMISTRY']	['92']	['1']	['1424-1430']	['JAN 7 2020']	['2']
['Reversible RNA Modification N-1 - methyladenosine (m(1)A) in mRNA and tRNA']	['Dysregulations of Functional RNA Modifications in Cancer, Cancer Stemness and Cancer Therapeutics']	['THERANOSTICS']	['10']	['7']	['3164-3189']	['2020']	['1']
['Reversible RNA Modification N-1 - methyladenosine (m(1)A) in mRNA and tRNA']	['An Emerging Role for isomiRs and the microRNA Epitranscriptome in Neovascularization']	['CELLS']	['9']	['1']	[]	['61']	['2']
['Reversible RNA Modification N-1 - methyladenosine (m(1)A) in mRNA and tRNA']	['tRNA cleavage: a new insight']	['NEURAL REGENERATION RESEARCH']	['15']	['1']	['47-52']	['PMID 31535642']	['6']
['Reversible RNA Modification N-1 - methyladenosine (m(1)A) in mRNA and tRNA']	['mRNA methylation in cell senescence']	['WILEY INTERDISCIPLINARY REVIEWS-RNA']	['10']	['6']	[]	['e1547']	['4']
['Reversible RNA Modification N-1 - methyladenosine (m(1)A) in mRNA and tRNA']	['m1A Regulated Genes Modulate PI3K/AKT/mTOR and ErbB Pathways in Gastrointestinal Cancer']	['TRANSLATIONAL ONCOLOGY']	['12']	['10']	['1323-1333']	['OCT 2019']	['8']
['Reversible RNA Modification N-1 - methyladenosine (m(1)A) in mRNA and tRNA']	['uORF-mediated translational control: recently elucidated mechanisms and implications in cancer']	['RNA BIOLOGY']	['16']	['10']	['1327-1338']	['OCT 3 2019']	['2']
['Reversible RNA Modification N-1 - methyladenosine (m(1)A) in mRNA and tRNA']	['LC/MS analysis and deep sequencing reveal the accurate RNA composition in the HIV-1 virion']	['SCIENTIFIC REPORTS']	['9']	[]	[]	['JUN 18 2019']	['1']
['Reversible RNA Modification N-1 - methyladenosine (m(1)A) in mRNA and tRNA']	['Unveiling the druggable RNA targets and small molecule therapeutics']	['BIOORGANIC & MEDICINAL CHEMISTRY']	['27']	['10']	['2149-2165']	['MAY 15 2019']	['8']
['Reversible RNA Modification N-1 - methyladenosine (m(1)A) in mRNA and tRNA']	['AtTrm5a catalyses 1-methylguanosine and 1-methylinosine formation on tRNAs and is important for vegetative and reproductive growth in Arabidopsis thaliana']	['NUCLEIC ACIDS RESEARCH']	['47']	['2']	['883-898']	['JAN 25 2019']	['4']
['Reversible RNA Modification N-1 - methyladenosine (m(1)A) in mRNA and tRNA']	['RNA modifications and the link to human disease']	['POST-TRANSLATIONAL MODIFICATIONS THAT MODULATE ENZYME ACTIVITY']	['Methods in Enzymology']	['626']	['133-146']	['2019']	['1']
['Reversible RNA Modification N-1 - methyladenosine (m(1)A) in mRNA and tRNA']	['Epitranscriptomic Signatures in lncRNAs and Their Possible Roles in Cancer']	['GENES']	['10']	['1']	[]	['52']	['16']
['Reversible RNA Modification N-1 - methyladenosine (m(1)A) in mRNA and tRNA']	['Emerging approaches for detection of methylation sites in RNA']	['OPEN BIOLOGY']	['8']	['9']	[]	['180121']	['10']
['The Role of Exportin-5 in MicroRNA Biogenesis and Cancer']	['MicroRNAs in the regulation of cellular redox status and its implications in myocardial ischemia-reperfusion injury']	['REDOX BIOLOGY']	['36']	[]	[]	['SEP 2020']	['1']
